"year","reg","stat","sex","s.age","length","mean","sd","n","se"
"5680",2001,"3A ",240,"M",15,"length",85,0,1,0
"5681",2001,"3A ",242,"F",12,"length",101,0,1,0
"5682",2001,"3A ",242,"M",12,"length",91,0,1,0
"5683",2001,"3A ",250,"F",9,"length",68,0,1,0
"5684",2001,"3A ",250,"F",10,"length",78,0,1,0
"5685",2001,"3A ",250,"F",11,"length",84,0,1,0
"5686",2001,"3A ",250,"F",12,"length",91.4,4.72228758124704,5,2.11187120819429
"5687",2001,"3A ",250,"F",13,"length",100.25,3.30403793359983,4,1.65201896679992
"5688",2001,"3A ",250,"F",14,"length",105.666666666667,6.02771377334171,3,3.48010216963685
"5689",2001,"3A ",250,"F",16,"length",120,0,1,0
"5690",2001,"3A ",250,"M",7,"length",66,0,1,0
"5691",2001,"3A ",250,"M",9,"length",85,0,1,0
"5692",2001,"3A ",250,"M",12,"length",77.3333333333333,5.85946527708232,3,3.38296385503074
"5693",2001,"3A ",250,"M",13,"length",82,0,1,0
"5694",2001,"3A ",250,"M",17,"length",120,0,1,0
"5695",2001,"3A ",250,"M",18,"length",84,0,1,0
"5696",2001,"3A ",260,"F",7,"length",70,0,1,0
"5697",2001,"3A ",260,"F",8,"length",72,0,1,0
"5698",2001,"3A ",260,"F",11,"length",86,5.29150262212918,3,3.05505046330389
"5699",2001,"3A ",260,"F",12,"length",96.5,0.707106781186548,2,0.5
"5700",2001,"3A ",260,"F",13,"length",96,7.07106781186548,2,5
"5701",2001,"3A ",260,"F",14,"length",99,11.1654228162962,4,5.58271140814808
"5702",2001,"3A ",260,"F",15,"length",101,0,1,0
"5703",2001,"3A ",260,"F",16,"length",119,23.3023603954621,3,13.4536240470737
"5704",2001,"3A ",260,"F",18,"length",109.5,6.36396103067893,2,4.5
"5705",2001,"3A ",260,"M",13,"length",85,1.73205080756888,3,1
"5706",2001,"3A ",260,"M",14,"length",84,0,1,0
"5707",2001,"3A ",260,"M",16,"length",90,0,1,0
"5708",2001,"3A ",261,"F",7,"length",66,0,1,0
"5709",2001,"3A ",261,"F",11,"length",111,0,1,0
"5710",2001,"3A ",261,"F",12,"length",88,0,1,0
"5711",2001,"3A ",261,"F",14,"length",123,0,1,0
"5712",2001,"3A ",261,"M",9,"length",71,0,1,0
"5713",2001,"3A ",261,"M",14,"length",89,0,1,0
"5714",2001,"3A ",270,"F",8,"length",93,25.4558441227157,2,18
"5715",2001,"3A ",270,"F",9,"length",86,15.556349186104,2,11
"5716",2001,"3A ",270,"F",10,"length",80,0,1,0
"5717",2001,"3A ",270,"F",11,"length",88,7.07106781186548,2,5
"5718",2001,"3A ",270,"F",12,"length",85,0,1,0
"5719",2001,"3A ",270,"F",13,"length",90.25,1.70782512765993,4,0.853912563829966
"5720",2001,"3A ",270,"F",14,"length",95,8,3,4.61880215351701
"5721",2001,"3A ",270,"F",15,"length",112,0,1,0
"5722",2001,"3A ",270,"F",16,"length",117.5,16.2634559672906,2,11.5
"5723",2001,"3A ",270,"M",8,"length",71,0,1,0
"5724",2001,"3A ",270,"M",9,"length",77,0,1,0
"5725",2001,"3A ",270,"M",12,"length",78.3333333333333,4.93288286231625,3,2.84800124843918
"5726",2001,"3A ",270,"M",17,"length",83,0,1,0
"5727",2001,"3A ",270,"M",18,"length",106,0,1,0
"5728",2001,"3A ",271,"F",8,"length",75,0,1,0
"5729",2001,"3A ",271,"F",16,"length",112,0,1,0
"5730",2001,"3A ",271,"F",18,"length",119,0,1,0
"5731",2001,"3A ",271,"M",12,"length",81,0,1,0
"5732",2001,"3A ",271,"M",13,"length",81,0,1,0
"5733",2001,"3A ",271,"M",14,"length",89,0,1,0
"5734",2001,"3A ",280,"F",7,"length",75,0,1,0
"5735",2001,"3A ",280,"F",11,"length",98,2.82842712474619,2,2
"5736",2001,"3A ",280,"F",12,"length",85,0,1,0
"5737",2001,"3A ",280,"F",14,"length",104.666666666667,12.0554275466834,3,6.9602043392737
"5738",2001,"3A ",280,"M",11,"length",82,0,1,0
"5739",2001,"3A ",280,"M",12,"length",80,0,1,0
"5740",2001,"3A ",280,"M",13,"length",81.3333333333333,6.42910050732864,3,3.71184290855335
"5741",2001,"3A ",280,"M",14,"length",85.5,6.36396103067893,2,4.5
"5742",2001,"3A ",280,"M",15,"length",87,14.142135623731,2,10
"5743",2001,"3A ",280,"M",16,"length",91,16.9705627484771,2,12
"5744",2001,"3A ",280,"M",17,"length",87.75,4.03112887414927,4,2.01556443707464
"5745",2001,"3A ",280,"M",18,"length",87,0,1,0
"5746",2001,"3A ",281,"F",16,"length",121,0,1,0
"5747",2001,"3A ",281,"M",12,"length",86,0,1,0
"5748",2001,"3A ",281,"M",13,"length",87,0,1,0
"5749",2001,"3B ",290,"F",9,"length",76,0,1,0
"5750",2001,"3B ",290,"F",10,"length",95.5,26.1629509039023,2,18.5
"5751",2001,"3B ",290,"F",11,"length",97.75,20.1225412576709,4,10.0612706288354
"5752",2001,"3B ",290,"F",12,"length",87.5,6.36396103067893,2,4.5
"5753",2001,"3B ",290,"F",13,"length",93.5,2.12132034355964,2,1.5
"5754",2001,"3B ",290,"F",14,"length",94.25,9.03234926989282,4,4.51617463494641
"5755",2001,"3B ",290,"F",15,"length",107.666666666667,16.1967074843418,3,9.35117342607036
"5756",2001,"3B ",290,"F",16,"length",143,0,1,0
"5757",2001,"3B ",290,"M",12,"length",84,22.6274169979695,2,16
"5758",2001,"3B ",290,"M",13,"length",77,8.48528137423857,2,6
"5759",2001,"3B ",290,"M",17,"length",92,0,1,0
"5760",2001,"3B ",300,"F",7,"length",65,0,1,0
"5761",2001,"3B ",300,"F",9,"length",77,0,1,0
"5762",2001,"3B ",300,"F",10,"length",77,0,1,0
"5763",2001,"3B ",300,"F",11,"length",93,26.4575131106459,3,15.2752523165195
"5764",2001,"3B ",300,"F",13,"length",102,0,1,0
"5765",2001,"3B ",300,"F",14,"length",93.3333333333333,11.5470053837925,3,6.66666666666667
"5766",2001,"3B ",300,"F",15,"length",108,0,1,0
"5767",2001,"3B ",300,"F",16,"length",99,0,1,0
"5768",2001,"3B ",300,"M",7,"length",66,0,1,0
"5769",2001,"3B ",300,"M",9,"length",71,0,1,0
"5770",2001,"3B ",300,"M",10,"length",73.5,2.12132034355964,2,1.5
"5771",2001,"3B ",300,"M",11,"length",84,0,1,0
"5772",2001,"3B ",300,"M",12,"length",81,0,1,0
"5773",2001,"3B ",300,"M",13,"length",83.5,2.12132034355964,2,1.5
"5774",2001,"3B ",300,"M",14,"length",84,0,1,0
"5775",2001,"3B ",300,"M",15,"length",100.5,6.36396103067893,2,4.5
"5776",2001,"3B ",300,"M",16,"length",92,16.8226038412607,3,9.71253485622231
"5777",2001,"3B ",300,"M",17,"length",90,0,1,0
"5778",2001,"3B ",310,"F",7,"length",78,0,1,0
"5779",2001,"3B ",310,"F",12,"length",139,0,1,0
"5780",2001,"3B ",310,"F",13,"length",107,0,1,0
"5781",2001,"3B ",310,"F",14,"length",97,6.557438524302,3,3.78593889720018
"5782",2001,"3B ",310,"F",15,"length",98.5,2.12132034355964,2,1.5
"5783",2001,"3B ",310,"F",16,"length",94,0,1,0
"5784",2001,"3B ",310,"M",9,"length",68,0,1,0
"5785",2001,"3B ",310,"M",11,"length",80.5,4.94974746830583,2,3.5
"5786",2001,"3B ",310,"M",12,"length",81.5,3.53553390593274,2,2.5
"5787",2001,"3B ",310,"M",13,"length",82,6.78232998312527,6,2.76887462097269
"5788",2001,"3B ",310,"M",14,"length",81.75,7.9320026895272,4,3.9660013447636
"5789",2001,"3B ",310,"M",15,"length",93.3333333333333,13.0511813003013,3,7.53510303697154
"5790",2001,"3B ",310,"M",16,"length",103,0,1,0
"5791",2001,"3B ",310,"M",17,"length",81.5,12.0208152801713,2,8.5
"5792",2001,"3B ",320,"F",8,"length",84,0,1,0
"5793",2001,"3B ",320,"F",9,"length",83.5,0.707106781186548,2,0.5
"5794",2001,"3B ",320,"F",10,"length",80,0,1,0
"5795",2001,"3B ",320,"F",11,"length",86.3333333333333,6.11010092660779,3,3.52766841475279
"5796",2001,"3B ",320,"F",12,"length",81,7,3,4.04145188432738
"5797",2001,"3B ",320,"F",13,"length",128,0,1,0
"5798",2001,"3B ",320,"F",14,"length",119,0,1,0
"5799",2001,"3B ",320,"F",15,"length",85,0,1,0
"5800",2001,"3B ",320,"F",16,"length",125,0,1,0
"5801",2001,"3B ",320,"M",11,"length",78,0,1,0
"5802",2001,"3B ",320,"M",12,"length",86,0,1,0
"5803",2001,"3B ",320,"M",13,"length",78,0,1,0
"5804",2001,"3B ",320,"M",14,"length",92.6,4.03732584763727,5,1.80554700852678
"5805",2001,"3B ",320,"M",15,"length",85,0,2,0
"5806",2001,"3B ",320,"M",16,"length",100,0,1,0
"5807",2001,"3B ",320,"M",17,"length",91.5,6.36396103067893,2,4.5
"5808",2001,"3B ",320,"M",18,"length",112,0,1,0
"5809",2001,"3B ",330,"F",10,"length",97,0,1,0
"5810",2001,"3B ",330,"F",11,"length",95,0,1,0
"5811",2001,"3B ",330,"F",12,"length",120.666666666667,13.0511813003013,3,7.53510303697154
"5812",2001,"3B ",330,"F",13,"length",100,9.12870929175277,4,4.56435464587638
"5813",2001,"3B ",330,"F",14,"length",107.8,11.3885907820063,5,5.09313263129874
"5814",2001,"3B ",330,"F",15,"length",112.5,31.8198051533946,2,22.5
"5815",2001,"3B ",330,"M",10,"length",76,0,1,0
"5816",2001,"3B ",330,"M",11,"length",87,0,1,0
"5817",2001,"3B ",330,"M",12,"length",85,0,1,0
"5818",2001,"3B ",330,"M",13,"length",83,0,1,0
"5819",2001,"3B ",330,"M",14,"length",84,0,2,0
"5820",2001,"3B ",330,"M",15,"length",95,0,1,0
"5821",2001,"3B ",330,"M",16,"length",92.5,4.94974746830583,2,3.5
"5822",2001,"3B ",330,"M",17,"length",94.6666666666667,3.21455025366432,3,1.85592145427667
"5823",2001,"3B ",340,"F",14,"length",124,0,1,0
"5824",2001,"3B ",340,"M",13,"length",87,10.1488915650922,3,5.85946527708232
"5825",2001,"3B ",340,"M",14,"length",92,0,1,0
"5826",2001,"3B ",340,"M",15,"length",89,0,1,0
"5827",2001,"3B ",340,"M",16,"length",94.5,0.707106781186548,2,0.5
"5828",2001,"3B ",340,"M",18,"length",86,0,1,0
"5829",2001,"4A ",350,"F",8,"length",68.5,2.12132034355964,2,1.5
"5830",2001,"4A ",350,"F",10,"length",101,0,1,0
"5831",2001,"4A ",350,"F",11,"length",78.5,0.707106781186548,2,0.5
"5832",2001,"4A ",350,"F",12,"length",82,2.82842712474619,2,2
"5833",2001,"4A ",350,"F",13,"length",106,36.7695526217005,2,26
"5834",2001,"4A ",350,"F",14,"length",107.333333333333,34.0196021924615,3,19.6412264835416
"5835",2001,"4A ",350,"F",15,"length",102.5,10.6066017177982,2,7.5
"5836",2001,"4A ",350,"F",18,"length",162,0,1,0
"5837",2001,"4A ",350,"M",8,"length",61.3333333333333,6.50640709864771,3,3.75647588986155
"5838",2001,"4A ",350,"M",11,"length",77.3333333333333,5.68624070307733,3,3.2829526005987
"5839",2001,"4A ",350,"M",12,"length",79.5,0.707106781186548,2,0.5
"5840",2001,"4A ",350,"M",13,"length",82.2,5.67450438364444,5,2.5377155080899
"5841",2001,"4A ",350,"M",14,"length",81.8888888888889,7.63944442424389,9,2.54648147474796
"5842",2001,"4A ",350,"M",15,"length",79,6.32455532033676,4,3.16227766016838
"5843",2001,"4A ",350,"M",16,"length",87.2,9.1214034007931,5,4.07921561087423
"5844",2001,"4A ",350,"M",17,"length",92.6666666666667,8.38649708360608,3,4.84194634877798
"5845",2001,"4A ",360,"F",7,"length",63.5,7.77817459305202,2,5.5
"5846",2001,"4A ",360,"F",8,"length",89,0,1,0
"5847",2001,"4A ",360,"F",10,"length",78,16.9705627484771,2,12
"5848",2001,"4A ",360,"F",12,"length",95,0,1,0
"5849",2001,"4A ",360,"F",13,"length",109,0,1,0
"5850",2001,"4A ",360,"F",15,"length",85,0,1,0
"5851",2001,"4A ",360,"M",8,"length",65,0,1,0
"5852",2001,"4A ",360,"M",10,"length",69.5,4.94974746830583,2,3.5
"5853",2001,"4A ",360,"M",11,"length",67,0,1,0
"5854",2001,"4A ",360,"M",12,"length",79.5,4.94974746830583,2,3.5
"5855",2001,"4A ",360,"M",13,"length",74.75,1.70782512765993,4,0.853912563829966
"5856",2001,"4A ",360,"M",14,"length",84,0,2,0
"5857",2001,"4A ",360,"M",15,"length",84,0,1,0
"5858",2001,"4A ",370,"F",7,"length",69,0,1,0
"5859",2001,"4A ",370,"F",8,"length",68,0,1,0
"5860",2001,"4A ",370,"F",9,"length",80,0,1,0
"5861",2001,"4A ",370,"F",11,"length",93,7.07106781186548,2,5
"5862",2001,"4A ",370,"F",12,"length",101,0,1,0
"5863",2001,"4A ",370,"F",13,"length",111.333333333333,3.21455025366432,3,1.85592145427667
"5864",2001,"4A ",370,"M",9,"length",69,0,2,0
"5865",2001,"4A ",370,"M",11,"length",86,0,1,0
"5866",2001,"4A ",370,"M",12,"length",73,0,1,0
"5867",2001,"4A ",370,"M",13,"length",78,0,1,0
"5868",2001,"4A ",370,"M",14,"length",80,5.65685424949238,2,4
"5869",2001,"4A ",370,"M",16,"length",91,0,1,0
"5870",2001,"4A ",380,"F",12,"length",108,0,1,0
"5871",2001,"4A ",380,"F",13,"length",93,0,1,0
"5872",2001,"4A ",380,"F",14,"length",116.5,9.19238815542512,2,6.5
"5873",2001,"4A ",380,"F",16,"length",113,0,1,0
"5874",2001,"4A ",380,"M",13,"length",73,0,1,0
"5875",2001,"4A ",380,"M",14,"length",102,0,1,0
"5876",2001,"4A ",390,"F",7,"length",61,0,1,0
"5877",2001,"4A ",390,"F",11,"length",84,0,1,0
"5878",2001,"4A ",390,"M",9,"length",71,0,1,0
"5879",2001,"4A ",390,"M",11,"length",77,0,1,0
"5880",2001,"4A ",523170,"F",14,"length",108,0,1,0
"5881",2001,"4A ",523170,"F",15,"length",108,0,1,0
"5882",2001,"4A ",523170,"F",16,"length",136,0,1,0
"5883",2001,"4A ",523170,"M",10,"length",77,0,1,0
"5884",2001,"4A ",523170,"M",15,"length",87,0,1,0
"5885",2001,"4A ",523170,"M",16,"length",108,0,1,0
"5886",2001,"4A ",523171,"F",14,"length",97,0,1,0
"5887",2001,"4A ",523171,"M",14,"length",88,0,1,0
"5888",2001,"4A ",530168,"M",14,"length",96,0,1,0
"5889",2001,"4A ",530169,"F",11,"length",100,0,1,0
"5890",2001,"4A ",530169,"F",13,"length",103,0,1,0
"5891",2001,"4A ",530169,"F",14,"length",122,0,1,0
"5892",2001,"4A ",530169,"F",15,"length",130,0,1,0
"5893",2001,"4A ",530169,"F",16,"length",131,0,1,0
"5894",2001,"4A ",530169,"M",7,"length",64,0,1,0
"5895",2001,"4A ",530169,"M",12,"length",84,0,1,0
"5896",2001,"4A ",530169,"M",13,"length",84,0,1,0
"5897",2001,"4A ",530169,"M",14,"length",84,0,1,0
"5898",2001,"4A ",530170,"M",9,"length",76,0,1,0
"5899",2001,"4A ",530170,"M",12,"length",84,0,1,0
"5900",2001,"4A ",530170,"M",13,"length",85,0,1,0
"5901",2001,"4A ",530170,"M",14,"length",90.5,6.36396103067893,2,4.5
"5902",2001,"4A ",530170,"M",15,"length",98,0,1,0
"5903",2001,"4A ",543166,"F",15,"length",102,0,1,0
"5904",2001,"4A ",543166,"M",9,"length",75,0,1,0
"5905",2001,"4A ",543166,"M",11,"length",74,0,1,0
"5906",2001,"4A ",543167,"M",16,"length",100,0,1,0
"5907",2001,"4A ",543167,"M",18,"length",109,0,1,0
"5908",2001,"4A ",550166,"F",14,"length",95,0,1,0
"5909",2001,"4A ",550166,"M",12,"length",88,0,1,0
"5910",2001,"4A ",550167,"M",12,"length",83,0,1,0
"5911",2001,"4A ",550167,"M",13,"length",86,0,1,0
"5912",2001,"4A ",550167,"M",14,"length",95,0,1,0
"5913",2001,"4A ",550167,"M",16,"length",93,5.65685424949238,2,4
"5914",2001,"4A ",560168,"F",10,"length",77,0,1,0
"5915",2001,"4A ",560168,"F",13,"length",86,0,1,0
"5916",2001,"4A ",560168,"F",17,"length",118,0,1,0
"5917",2001,"4A ",560169,"F",16,"length",125,0,1,0
"5918",2001,"4B ",400,"F",7,"length",68,0,1,0
"5919",2001,"4B ",400,"F",8,"length",71,0,1,0
"5920",2001,"4B ",400,"M",9,"length",73,0,1,0
"5921",2001,"4B ",400,"M",13,"length",86,0,1,0
"5922",2001,"4B ",400,"M",14,"length",95.5,12.0208152801713,2,8.5
"5923",2001,"4B ",400,"M",15,"length",81,0,1,0
"5924",2001,"4B ",400,"M",17,"length",110,0,1,0
"5925",2001,"4B ",400,"M",18,"length",110,0,1,0
"5926",2001,"4B ",410,"F",10,"length",79,0,1,0
"5927",2001,"4B ",410,"M",10,"length",82,0,1,0
"5928",2001,"4B ",410,"M",13,"length",93.75,2.21735578260835,4,1.10867789130417
"5929",2001,"4B ",410,"M",14,"length",93,0,1,0
"5930",2001,"4B ",410,"M",15,"length",97,0,1,0
"5931",2001,"4B ",420,"F",12,"length",101,0,1,0
"5932",2001,"4B ",420,"F",13,"length",97,18.3847763108502,2,13
"5933",2001,"4B ",420,"F",14,"length",108.666666666667,5.77350269189626,3,3.33333333333333
"5934",2001,"4B ",420,"F",15,"length",139,0,1,0
"5935",2001,"4B ",420,"M",9,"length",71,0,1,0
"5936",2001,"4B ",420,"M",14,"length",92,6.96419413859206,5,3.11448230047949
"5937",2001,"4B ",420,"M",15,"length",81,0,1,0
"5938",2001,"4B ",420,"M",16,"length",91,0,1,0
"5939",2001,"4B ",430,"F",10,"length",92,0,1,0
"5940",2001,"4B ",430,"F",12,"length",92,0,1,0
"5941",2001,"4B ",430,"F",14,"length",110,0,1,0
"5942",2001,"4B ",430,"F",15,"length",128,0,1,0
"5943",2001,"4B ",430,"M",9,"length",81,0,1,0
"5944",2001,"4B ",430,"M",10,"length",81,0,1,0
"5945",2001,"4B ",430,"M",12,"length",84,0,1,0
"5946",2001,"4B ",430,"M",13,"length",85,0,1,0
"5947",2001,"4B ",440,"F",8,"length",76,0,1,0
"5948",2001,"4B ",440,"F",11,"length",92,0,1,0
"5949",2001,"4B ",440,"F",13,"length",93,0,1,0
"5950",2001,"4B ",440,"F",14,"length",117,0,1,0
"5951",2001,"4B ",440,"M",8,"length",72,8.48528137423857,2,6
"5952",2001,"4B ",440,"M",9,"length",69,0,1,0
"5953",2001,"4B ",440,"M",10,"length",67,0,1,0
"5954",2001,"4B ",440,"M",14,"length",86,8.48528137423857,2,6
"5955",2001,"4B ",440,"M",16,"length",105,0,1,0
"5956",2001,"4B ",470,"M",7,"length",78,0,1,0
"5957",2001,"4B ",470,"M",8,"length",79,0,1,0
"5958",2001,"4B ",470,"M",17,"length",116,0,1,0
"5959",2001,"4B ",480,"F",14,"length",127,0,1,0
"5960",2001,"4B ",480,"F",15,"length",132,0,1,0
"5961",2001,"4B ",480,"F",17,"length",137,0,1,0
"5962",2001,"4B ",480,"F",18,"length",150,0,1,0
"5963",2001,"4B ",480,"M",14,"length",97,0,1,0
"5964",2001,"4B ",480,"M",15,"length",97,0,1,0
"5965",2001,"4B ",480,"M",17,"length",100,0,1,0
"5966",2001,"4B ",490,"F",9,"length",90,4.24264068711928,2,3
"5967",2001,"4B ",490,"F",10,"length",76,0,1,0
"5968",2001,"4B ",490,"F",13,"length",108,0,1,0
"5969",2001,"4B ",490,"F",15,"length",127,0,1,0
"5970",2001,"4B ",490,"F",16,"length",175,0,1,0
"5971",2001,"4B ",490,"F",17,"length",164,0,1,0
"5972",2001,"4B ",490,"F",18,"length",184,0,1,0
"5973",2001,"4B ",490,"M",10,"length",75,0,1,0
"5974",2001,"4B ",490,"M",12,"length",106,0,1,0
"5975",2001,"4B ",490,"M",14,"length",98.5,12.369316876853,4,6.18465843842649
"5976",2001,"4B ",490,"M",15,"length",111,18.3847763108502,2,13
"5977",2001,"4B ",500,"F",16,"length",125,0,1,0
"5978",2001,"4B ",500,"F",18,"length",136,0,1,0
"5979",2001,"4B ",500,"M",18,"length",99.5,4.94974746830583,2,3.5
"5980",2001,"4B ",520173,"F",9,"length",83.5,7.77817459305202,2,5.5
"5981",2001,"4B ",520173,"F",10,"length",90,0,1,0
"5982",2001,"4B ",520173,"M",8,"length",68.5,3.53553390593274,2,2.5
"5983",2001,"4B ",520173,"M",9,"length",71,0,1,0
"5984",2001,"4B ",520173,"M",10,"length",72,0,1,0
"5985",2001,"4B ",520173,"M",11,"length",72,0,1,0
"5986",2001,"4B ",520174,"F",13,"length",107,0,1,0
"5987",2001,"4B ",520174,"M",11,"length",99,0,1,0
"5988",2001,"4B ",520174,"M",12,"length",105,0,1,0
"5989",2001,"4B ",520174,"M",15,"length",125,0,1,0
"5990",2001,"4B ",520175,"F",14,"length",118,0,1,0
"5991",2001,"4B ",520175,"F",18,"length",127,0,1,0
"5992",2001,"4B ",520175,"M",12,"length",113,0,1,0
"5993",2001,"4B ",520176,"M",14,"length",92,0,1,0
"5994",2001,"4B ",520277,"F",14,"length",119,0,1,0
"5995",2001,"4B ",523179,"M",13,"length",94,0,1,0
"5996",2001,"4B ",523179,"M",15,"length",97,0,1,0
"5997",2001,"4B ",523273,"M",17,"length",100,0,1,0
"5998",2001,"4B ",523274,"F",9,"length",90.5,19.122412679018,4,9.56120633950898
"5999",2001,"4B ",523274,"F",10,"length",121,0,1,0
"6000",2001,"4B ",523274,"F",11,"length",93,0,1,0
"6001",2001,"4B ",523274,"F",13,"length",101,0,1,0
"6002",2001,"4B ",523274,"F",17,"length",120,0,1,0
"6003",2001,"4B ",523274,"M",8,"length",76,0,1,0
"6004",2001,"4B ",523274,"M",14,"length",94.5,6.36396103067893,2,4.5
"6005",2001,"4B ",523274,"M",15,"length",85,0,1,0
"6006",2001,"4B ",523274,"M",18,"length",102,0,1,0
"6007",2001,"4D ",563171,"F",13,"length",110,0,1,0
"6008",2001,"4D ",563171,"F",14,"length",90,0,1,0
"6009",2001,"4D ",563171,"M",13,"length",83,0,1,0
"6010",2001,"4D ",563171,"M",18,"length",122,0,1,0
"6011",2001,"4D ",563173,"F",13,"length",100.333333333333,3.51188458428425,3,2.02758751009941
"6012",2001,"4D ",563173,"F",14,"length",105.333333333333,8.82420912414629,6,3.60246828962835
"6013",2001,"4D ",563173,"F",15,"length",103,16.0934769394311,3,9.29157324317757
"6014",2001,"4D ",563173,"F",17,"length",135,0,1,0
"6015",2001,"4D ",570173,"F",12,"length",89,0,1,0
"6016",2001,"4D ",570173,"M",11,"length",84,0,1,0
"6017",2001,"4D ",573173,"F",7,"length",62,0,1,0
"6018",2001,"4D ",573173,"F",11,"length",76,0,1,0
"6019",2001,"4D ",573173,"F",14,"length",108,13.114877048604,3,7.57187779440036
"6020",2001,"4D ",573173,"F",15,"length",106,0,1,0
"6021",2001,"4D ",573173,"F",17,"length",132,0,1,0
"6022",2001,"4D ",573173,"M",7,"length",56,0,1,0
"6023",2001,"4D ",573173,"M",12,"length",77,0,1,0
"6024",2001,"4D ",573173,"M",14,"length",77,0,1,0
"6025",2001,"4D ",580174,"F",13,"length",101,5.65685424949238,2,4
"6026",2001,"4D ",580174,"M",12,"length",86,0,1,0
"6027",2001,"4D ",580175,"F",13,"length",100,2.82842712474619,2,2
"6028",2001,"4D ",580175,"F",14,"length",101,1.4142135623731,2,1
"6029",2001,"4D ",580175,"F",15,"length",121,0,1,0
"6030",2001,"4D ",580175,"F",16,"length",141,0,1,0
"6031",2001,"4D ",583174,"F",8,"length",70,0,1,0
"6032",2001,"4D ",583174,"F",9,"length",71,0,1,0
"6033",2001,"4D ",583174,"F",11,"length",99,0,1,0
"6034",2001,"4D ",583174,"F",12,"length",96,14.142135623731,2,10
"6035",2001,"4D ",583174,"F",13,"length",102,9.16515138991168,3,5.29150262212918
"6036",2001,"4D ",583174,"F",14,"length",98.4285714285714,6.62965918825251,7,2.50577564131864
"6037",2001,"4D ",583174,"F",15,"length",98.5,9.74679434480896,4,4.87339717240448
"6038",2001,"4D ",583174,"F",16,"length",122.333333333333,18.3393929379719,3,10.5882534495124
"6039",2001,"4D ",583174,"F",17,"length",125,0,1,0
"6040",2001,"4D ",583174,"M",13,"length",84,0,1,0
"6041",2001,"4D ",583174,"M",14,"length",84,0,1,0
"6042",2001,"4D ",583174,"M",16,"length",112,0,1,0
"6043",2001,"4D ",583174,"M",17,"length",109,0,1,0
"6044",2001,"4D ",583174,"M",18,"length",108,0,1,0
"6045",2001,"4D ",583175,"F",9,"length",77,0,1,0
"6046",2001,"4D ",583175,"F",12,"length",80,0,1,0
"6047",2001,"4D ",583175,"F",13,"length",93,0,1,0
"6048",2001,"4D ",583175,"F",14,"length",101,0,1,0
"6049",2001,"4D ",583175,"F",15,"length",111,0,1,0
"6050",2001,"4D ",583175,"M",11,"length",85,9.89949493661167,2,7
"6051",2001,"4D ",583175,"M",12,"length",67,0,1,0
"6052",2001,"4D ",583176,"F",10,"length",80,0,1,0
"6053",2001,"4D ",583176,"F",11,"length",88,0,1,0
"6054",2001,"4D ",583176,"M",12,"length",80,0,1,0
"6055",2001,"4D ",583176,"M",13,"length",80,0,1,0
"6056",2001,"4D ",583176,"M",14,"length",80,0,1,0
"6057",2001,"4D ",583176,"M",18,"length",99,0,1,0
"6058",2001,"4D ",583177,"F",7,"length",69,0,1,0
"6059",2001,"4D ",583177,"F",9,"length",78,0,1,0
"6060",2001,"4D ",583177,"F",11,"length",89,0,1,0
"6061",2001,"4D ",583177,"F",13,"length",98,0,1,0
"6062",2001,"4D ",583177,"F",14,"length",104.75,24.662724910277,4,12.3313624551385
"6063",2001,"4D ",583177,"F",15,"length",107.333333333333,14.4337567297406,3,8.33333333333333
"6064",2001,"4D ",583177,"F",16,"length",124,18.3847763108502,4,9.19238815542512
"6065",2001,"4D ",583177,"M",12,"length",80,0,1,0
"6066",2001,"4D ",583177,"M",13,"length",84,0,1,0
"6067",2001,"4D ",590177,"F",11,"length",90,0,1,0
"6068",2001,"4D ",590177,"F",12,"length",100,0,1,0
"6069",2001,"4D ",590177,"F",13,"length",102.5,4.94974746830583,2,3.5
"6070",2001,"4D ",590177,"F",14,"length",102.5,6.36396103067893,2,4.5
"6071",2001,"4D ",590177,"F",15,"length",105.5,2.12132034355964,2,1.5
